date,machine_id,air_temperature_K,process_temperature_K,rotational_speed_rpm,torque_Nm,tool_wear_min,health_score,failure_risk
2021-12-22,M01,300.7,315.6,1415.5,49.2,175.5,32.9,0.501
2021-12-23,M01,299.3,310.7,1504.9,51.9,133.6,32.0,0.509
2021-12-24,M01,297.1,309.5,1607.3,41.0,132.9,25.5,0.517
2021-12-25,M01,302.1,316.7,1475.1,47.7,172.4,28.2,0.525
2021-12-26,M01,303.7,315.4,1460.6,40.5,146.0,25.7,0.533
2021-12-27,M01,299.5,311.8,1396.7,49.2,170.8,22.4,0.542
2021-12-28,M01,303.4,315.9,1363.2,46.5,184.5,19.7,0.55
2021-12-29,M01,296.8,309.2,1387.2,48.2,146.4,27.6,0.558
2021-12-30,M01,300.9,313.3,1562.2,59.0,155.0,26.1,0.567
2021-12-31,M01,302.3,314.7,1258.2,48.8,153.1,26.1,0.575
2022-01-01,M01,303.0,316.8,1318.2,44.5,154.7,20.9,0.584
2022-01-02,M01,300.2,312.6,1327.8,49.3,163.2,27.4,0.592
2022-01-03,M01,300.4,312.6,1443.6,49.1,185.8,27.7,0.601
2022-01-04,M01,297.7,310.7,1297.6,54.6,154.4,25.3,0.61
2022-01-05,M01,302.1,314.5,1261.9,49.3,151.4,23.8,0.619
2022-01-06,M01,299.6,313.3,1284.2,46.3,191.9,21.3,0.627
2022-01-07,M01,297.7,309.7,1391.2,53.1,168.4,21.3,0.636
2022-01-08,M01,298.4,312.2,1346.9,41.9,199.8,25.2,0.645
2022-01-09,M01,298.7,311.7,1460.0,41.4,171.4,22.8,0.654
2022-01-10,M01,295.8,308.6,1381.3,44.7,147.9,18.5,0.664
2022-01-11,M01,296.6,309.9,1440.7,52.4,155.9,17.6,0.673
2022-01-12,M01,300.1,313.2,1353.7,46.6,158.0,15.5,0.682
2022-01-13,M01,303.6,314.1,1386.2,45.8,150.8,18.5,0.691
2022-01-14,M01,299.2,311.7,1402.5,51.5,177.8,16.4,0.701
2022-01-15,M01,299.9,312.5,1374.6,41.0,177.2,15.1,0.71
2022-01-16,M01,305.4,318.2,1564.8,48.9,166.4,17.4,0.72
2022-01-17,M01,301.1,313.2,1249.6,51.6,182.4,13.0,0.729
2022-01-18,M01,300.4,314.4,1373.1,51.3,188.8,16.5,0.739
2022-01-19,M01,300.0,312.5,1184.6,54.7,211.4,12.3,0.749
2022-01-20,M01,298.3,311.2,1260.4,48.0,201.1,10.8,0.758
2022-01-21,M01,302.7,316.6,1404.6,49.0,209.3,13.0,0.768
2022-01-22,M01,298.3,312.3,1281.0,38.2,206.6,14.7,0.778
2022-01-23,M01,299.9,314.4,1195.8,49.7,218.8,13.8,0.788
2022-01-24,M01,297.3,310.4,1342.3,48.4,198.3,13.8,0.798
2022-01-25,M01,300.1,315.6,1282.4,41.8,208.0,7.0,0.808
2022-01-26,M01,300.4,314.7,1363.5,51.1,190.0,9.0,0.818
2022-01-27,M01,301.9,315.5,1412.9,39.8,198.5,7.6,0.828
2022-01-28,M01,298.6,312.7,1326.2,44.3,191.1,10.1,0.839
2022-01-29,M01,302.8,316.4,1458.8,60.9,202.0,7.4,0.849
2022-01-30,M01,301.0,314.2,1364.2,49.9,208.9,4.9,0.859
2022-01-31,M01,299.6,312.5,1489.7,49.2,183.9,7.9,0.87
2022-02-01,M01,301.0,314.7,1533.2,48.5,225.6,4.4,0.88
2022-02-02,M01,301.3,314.6,1500.1,42.9,172.9,7.6,0.891
2022-02-03,M01,298.8,314.7,1427.5,49.9,199.7,9.0,0.901
2022-02-04,M01,303.4,316.9,1644.2,55.9,209.9,2.4,0.912
2022-02-05,M01,299.7,313.8,1373.7,45.7,188.5,3.2,0.923
2022-02-06,M01,301.0,313.2,1296.2,51.3,213.7,4.1,0.934
2022-02-07,M01,301.4,313.8,1474.0,53.3,200.7,0.0,0.945
2022-02-08,M01,299.0,312.4,1488.5,50.5,227.7,0.0,0.956
2022-02-09,M01,301.8,314.6,1539.0,57.6,232.8,5.0,0.967
2022-02-10,M01,301.9,315.6,1315.5,50.3,220.2,0.0,0.978
2022-02-11,M01,300.1,314.6,1425.2,41.3,240.6,0.0,0.989
2022-02-12,M01,298.5,308.4,1414.5,47.4,0.0,96.0,0.0
2022-02-13,M01,300.4,310.8,1467.8,39.8,1.4,97.7,0.0
2022-02-14,M01,298.3,308.9,1684.6,41.6,3.3,100.9,0.0
2022-02-15,M01,300.1,310.2,1511.7,43.2,4.5,95.8,0.0
2022-02-16,M01,301.9,310.1,1414.4,44.1,6.8,97.3,0.001
2022-02-17,M01,298.6,308.1,1325.2,41.2,7.0,98.7,0.001
2022-02-18,M01,299.6,307.8,1532.6,47.1,10.5,90.8,0.002
2022-02-19,M01,298.6,308.5,1506.8,32.6,10.8,97.8,0.002
2022-02-20,M01,301.2,311.2,1546.4,44.9,13.8,90.1,0.003
2022-02-21,M01,299.7,309.6,1533.1,35.5,11.6,98.4,0.004
2022-02-22,M01,300.3,311.1,1532.1,45.5,17.0,86.2,0.005
2022-02-23,M01,300.7,309.6,1385.3,45.1,14.5,88.6,0.006
2022-02-24,M01,298.8,309.7,1548.5,34.9,16.7,92.7,0.007
2022-02-25,M01,300.1,310.0,1388.6,41.8,18.5,91.7,0.009
2022-02-26,M01,298.9,307.1,1369.6,40.5,19.5,94.5,0.01
2022-02-27,M01,300.1,310.1,1581.6,49.3,19.3,88.9,0.011
2022-02-28,M01,296.8,306.7,1431.9,34.1,24.7,90.5,0.013
2022-03-01,M01,296.9,307.0,1417.0,40.2,22.1,89.8,0.015
2022-03-02,M01,296.4,308.3,1348.3,41.4,26.7,83.6,0.016
2022-03-03,M01,302.0,312.3,1369.4,47.4,28.3,89.3,0.018
2022-03-04,M01,299.2,308.8,1583.9,44.9,30.5,85.4,0.02
2022-03-05,M01,300.4,310.1,1410.3,45.8,35.0,88.1,0.022
2022-03-06,M01,296.3,304.7,1406.4,35.9,29.3,86.1,0.024
2022-03-07,M01,296.7,307.1,1527.0,33.5,31.1,84.3,0.027
2022-03-08,M01,294.4,305.8,1368.3,45.8,35.2,80.7,0.029
2022-03-09,M01,298.3,309.7,1307.6,43.8,32.8,86.7,0.031
2022-03-10,M01,293.7,304.6,1477.6,46.8,44.3,80.0,0.034
2022-03-11,M01,301.7,313.6,1499.3,45.8,37.8,82.5,0.037
2022-03-12,M01,302.2,312.5,1346.4,41.2,39.5,79.0,0.039
2022-03-13,M01,296.6,305.9,1475.3,43.4,45.9,83.6,0.042
2022-03-14,M01,296.3,308.2,1478.8,44.3,48.1,86.7,0.045
2022-03-15,M01,298.9,309.1,1370.4,36.1,39.8,82.1,0.048
2022-03-16,M01,297.1,307.8,1531.1,43.6,44.7,72.7,0.052
2022-03-17,M01,300.0,309.2,1562.9,54.0,49.5,76.9,0.055
2022-03-18,M01,297.1,307.2,1444.7,41.5,48.2,77.8,0.058
2022-03-19,M01,298.5,309.0,1433.5,43.8,55.7,75.9,0.062
2022-03-20,M01,301.8,311.3,1429.5,50.7,49.6,71.9,0.065
2022-03-21,M01,302.8,314.2,1255.9,42.2,48.5,74.7,0.069
2022-03-22,M01,299.2,309.6,1507.7,37.3,59.1,62.8,0.073
2022-03-23,M01,299.5,312.6,1412.1,43.1,60.9,72.7,0.077
2022-03-24,M01,297.4,308.4,1507.9,48.6,63.5,75.1,0.08
2022-03-25,M01,302.4,314.1,1450.0,45.2,69.5,75.4,0.085
2022-03-26,M01,298.6,308.6,1495.4,35.6,55.6,71.5,0.089
2022-03-27,M01,300.8,311.0,1588.8,49.0,69.5,69.7,0.093
2022-03-28,M01,301.0,312.5,1446.0,44.1,60.5,68.7,0.097
2022-03-29,M01,301.6,312.7,1431.6,43.4,66.7,67.7,0.102
2022-03-30,M01,297.8,308.3,1447.3,46.1,74.9,64.9,0.106
2022-03-31,M01,298.9,311.1,1429.1,39.5,76.6,66.1,0.111
2022-04-01,M01,299.0,311.2,1440.4,52.6,74.0,72.8,0.116
2022-04-02,M01,301.8,313.2,1409.3,44.4,86.6,67.6,0.121
2022-04-03,M01,299.6,311.7,1285.5,43.3,78.4,64.4,0.126
2022-04-04,M01,299.4,309.8,1467.5,42.6,80.0,61.6,0.131
2022-04-05,M01,300.8,312.0,1455.5,49.1,66.6,59.8,0.136
2022-04-06,M01,296.2,307.3,1514.1,42.2,69.7,67.8,0.141
2022-04-07,M01,300.0,311.9,1140.9,46.0,69.7,62.8,0.147
2022-04-08,M01,301.1,312.5,1109.9,49.2,74.6,62.6,0.152
2022-04-09,M01,301.6,312.0,1561.3,40.7,96.8,61.7,0.158
2022-04-10,M01,297.1,307.8,1568.4,37.4,88.2,58.7,0.163
2022-04-11,M01,298.7,311.2,1439.2,39.4,93.7,57.6,0.169
2022-04-12,M01,297.0,310.0,1298.5,44.9,76.8,63.4,0.175
2022-04-13,M01,297.9,311.0,1552.7,41.9,94.6,62.4,0.181
2022-04-14,M01,299.9,311.9,1296.9,45.1,101.8,55.8,0.187
2022-04-15,M01,300.5,311.6,1430.9,46.0,105.2,54.1,0.193
2022-04-16,M01,298.3,308.2,1563.2,55.0,100.5,52.6,0.2
2022-04-17,M01,298.1,310.8,1461.7,46.7,110.7,56.0,0.206
2022-04-18,M01,298.1,308.5,1331.3,47.9,86.8,55.3,0.213
2022-04-19,M01,298.6,311.8,1805.6,41.5,115.4,53.8,0.219
2022-04-20,M01,302.1,312.4,1482.7,39.0,89.4,54.3,0.226
2022-04-21,M01,301.0,311.6,1283.9,44.6,111.3,46.4,0.233
2022-04-22,M01,297.1,310.4,1512.6,54.5,122.1,53.5,0.239
2022-04-23,M01,300.7,312.9,1415.9,42.0,107.2,47.2,0.246
2022-04-24,M01,299.9,312.6,1524.3,38.7,110.7,52.2,0.254
2022-04-25,M01,304.1,317.1,1211.7,48.0,122.0,48.3,0.261
2022-04-26,M01,299.6,312.0,1466.7,38.6,126.1,49.6,0.268
2022-04-27,M01,296.6,308.9,1294.4,40.0,111.5,48.3,0.275
2022-04-28,M01,302.3,314.0,1323.1,44.4,117.9,51.5,0.283
2022-04-29,M01,300.6,313.8,1328.4,45.3,131.9,44.0,0.291
2022-04-30,M01,300.9,312.9,1403.9,39.7,99.9,43.5,0.298
2022-05-01,M01,293.2,305.0,1283.9,55.2,131.5,43.0,0.306
2022-05-02,M01,301.6,314.1,1415.9,43.5,108.4,46.1,0.314
2022-05-03,M01,300.7,314.5,1339.6,46.5,140.4,44.4,0.322
2022-05-04,M01,297.1,305.9,1423.2,45.5,132.8,38.8,0.33
2022-05-05,M01,300.2,312.1,1331.7,41.4,138.8,43.9,0.338
2022-05-06,M01,297.6,310.2,1385.8,47.2,109.5,43.7,0.347
2022-05-07,M01,301.8,313.0,1635.3,49.5,126.5,38.2,0.355
2022-05-08,M01,299.3,310.5,1392.5,54.3,128.1,37.7,0.363
2022-05-09,M01,301.9,315.4,1308.2,42.6,150.3,37.3,0.372
2022-05-10,M01,301.6,313.7,1539.5,48.7,126.0,41.3,0.381
2022-05-11,M01,301.5,313.7,1552.1,47.2,121.3,37.3,0.39
2022-05-12,M01,299.0,310.5,1425.7,50.6,150.8,36.8,0.398
2022-05-13,M01,303.2,315.5,1296.3,44.7,152.2,40.4,0.407
2022-05-14,M01,301.3,313.8,1466.1,41.5,120.8,34.0,0.417
2022-05-15,M01,297.9,310.0,1313.1,43.3,159.1,31.9,0.426
2022-05-16,M01,298.7,310.0,1424.7,40.9,126.4,28.1,0.435
2022-05-17,M01,301.1,314.2,1339.1,49.9,163.3,35.0,0.444
2022-05-18,M01,300.6,313.4,1364.3,45.7,158.0,39.9,0.454
2022-05-19,M01,300.4,314.0,1506.0,39.8,152.3,37.8,0.464
2022-05-20,M01,299.9,313.9,1417.7,51.1,166.6,30.8,0.473
2022-05-21,M01,297.8,311.8,1286.3,48.7,152.3,31.6,0.483
2022-05-22,M01,299.7,312.7,1508.7,56.5,156.0,30.9,0.493
2022-05-23,M01,299.2,311.8,1317.4,39.2,175.1,31.8,0.503
2022-05-24,M01,299.1,310.8,1452.7,53.5,165.2,31.0,0.513
2022-05-25,M01,299.3,311.5,1285.9,52.4,148.7,28.3,0.523
2022-05-26,M01,301.6,314.7,1356.2,43.5,134.5,25.0,0.534
2022-05-27,M01,303.1,316.8,1450.4,41.9,155.3,24.6,0.544
2022-05-28,M01,305.4,317.5,1395.7,49.9,162.9,27.2,0.555
2022-05-29,M01,299.6,312.6,1405.7,53.7,153.5,25.2,0.565
2022-05-30,M01,301.0,314.6,1257.8,48.2,144.3,24.4,0.576
2022-05-31,M01,300.0,312.1,1479.6,51.7,152.5,20.8,0.587
2022-06-01,M01,302.5,316.3,1464.4,53.0,180.9,20.9,0.598
2022-06-02,M01,299.0,312.7,1433.8,44.4,151.7,23.0,0.609
2022-06-03,M01,301.3,312.9,1390.6,42.2,194.6,23.5,0.62
2022-06-04,M01,304.1,316.8,1369.6,40.8,196.3,25.4,0.631
2022-06-05,M01,299.8,311.4,1400.6,51.2,153.7,12.2,0.642
2022-06-06,M01,301.7,315.1,1250.3,51.0,197.1,23.9,0.654
2022-06-07,M01,299.1,311.4,1653.6,50.1,167.9,19.0,0.665
2022-06-08,M01,299.5,311.3,1420.2,49.6,181.1,17.7,0.677
2022-06-09,M01,298.6,311.6,1389.3,50.9,178.6,20.4,0.689
2022-06-10,M01,299.7,313.7,1408.6,53.3,204.2,13.1,0.7
2022-06-11,M01,301.8,315.0,1354.4,50.0,179.8,13.8,0.712
2022-06-12,M01,302.2,317.0,1354.6,52.5,184.6,15.5,0.724
2022-06-13,M01,304.6,318.3,1340.1,42.9,194.8,11.2,0.736
2022-06-14,M01,295.6,308.4,1256.6,41.4,176.6,15.4,0.749
2022-06-15,M01,300.3,314.7,1315.4,49.3,203.0,14.9,0.761
2022-06-16,M01,298.3,311.4,1430.3,49.3,217.0,13.2,0.773
2022-06-17,M01,298.5,311.5,1468.3,45.4,165.1,11.2,0.786
2022-06-18,M01,300.6,314.0,1292.8,50.7,178.5,13.4,0.799
2022-06-19,M01,299.5,313.0,1222.6,51.2,216.1,15.4,0.811
2022-06-20,M01,300.5,315.5,1524.5,48.6,191.8,8.4,0.824
2022-06-21,M01,301.1,313.6,1288.8,56.1,165.6,6.5,0.837
2022-06-22,M01,301.2,315.1,1355.0,48.0,173.9,11.8,0.85
2022-06-23,M01,304.4,318.7,1294.6,51.7,201.3,10.5,0.863
2022-06-24,M01,301.6,315.9,1494.9,58.4,183.8,6.7,0.876
2022-06-25,M01,302.9,316.3,1209.3,53.2,207.1,7.7,0.89
2022-06-26,M01,297.8,311.2,1489.3,47.7,226.9,10.0,0.903
2022-06-27,M01,303.3,318.0,1390.5,46.9,176.9,0.0,0.917
2022-06-28,M01,300.4,314.7,1499.0,53.6,194.9,3.9,0.93
2022-06-29,M01,300.7,312.8,1315.5,43.6,234.6,0.0,0.944
2022-06-30,M01,305.6,319.9,1516.6,41.5,223.2,1.8,0.958
2022-07-01,M01,303.3,319.3,1357.9,48.0,185.9,5.5,0.972
2022-07-02,M01,299.9,313.6,1322.8,53.4,201.2,1.4,0.986
2022-07-03,M01,299.7,309.2,1630.8,38.0,0.0,99.1,0.0
2022-07-04,M01,295.6,306.7,1671.1,38.6,1.1,100.6,0.0
2022-07-05,M01,297.9,306.8,1468.3,40.1,2.3,98.7,0.0
2022-07-06,M01,297.2,308.0,1551.7,46.8,4.0,97.8,0.0
2022-07-07,M01,298.2,307.5,1531.5,38.1,5.5,99.0,0.0
2022-07-08,M01,298.1,307.2,1360.9,41.6,6.7,91.5,0.001
2022-07-09,M01,299.8,309.0,1302.1,41.8,8.1,93.3,0.001
2022-07-10,M01,299.5,309.5,1613.1,40.7,9.1,95.5,0.002
2022-07-11,M01,298.2,308.0,1327.1,35.5,9.9,97.1,0.002
2022-07-12,M01,299.7,310.0,1445.1,42.0,10.5,93.7,0.003
2022-07-13,M01,295.0,305.2,1628.7,34.4,13.9,97.8,0.003
2022-07-14,M01,297.2,306.3,1549.5,36.9,15.1,93.4,0.004
2022-07-15,M01,297.2,307.3,1533.0,33.4,13.1,94.1,0.004
2022-07-16,M01,297.3,308.7,1542.7,47.0,14.4,95.8,0.005
2022-07-17,M01,299.7,308.8,1384.2,43.3,14.6,87.8,0.006
2022-07-18,M01,295.7,305.6,1572.1,42.3,15.4,97.7,0.007
2022-07-19,M01,300.9,309.7,1499.4,44.7,21.0,94.4,0.008
2022-07-20,M01,297.5,306.5,1476.6,40.7,17.5,90.2,0.009
2022-07-21,M01,298.5,308.0,1497.1,42.2,22.1,85.8,0.01
2022-07-22,M01,296.8,306.7,1542.0,40.7,25.1,84.3,0.011
2022-07-23,M01,299.6,310.1,1656.8,40.2,25.8,89.7,0.012
2022-07-24,M01,294.9,305.3,1412.8,37.3,23.2,86.9,0.014
2022-07-25,M01,297.5,307.3,1593.6,36.1,24.8,89.2,0.015
2022-07-26,M01,299.4,309.5,1383.3,42.6,27.7,89.5,0.017
2022-07-27,M01,298.9,310.8,1340.0,32.7,24.3,87.2,0.018
2022-07-28,M01,298.1,309.5,1660.7,33.8,32.7,83.6,0.02
2022-07-29,M01,297.2,306.9,1414.9,46.1,28.1,89.1,0.021
2022-07-30,M01,298.9,310.8,1445.4,45.8,36.5,79.1,0.023
2022-07-31,M01,298.4,309.9,1341.8,46.7,34.6,87.2,0.024
2022-08-01,M01,297.4,307.8,1415.5,46.6,38.5,81.7,0.026
2022-08-02,M01,298.1,308.7,1691.7,37.6,36.5,84.2,0.028
2022-08-03,M01,301.9,312.2,1471.0,44.8,36.1,80.0,0.03
2022-08-04,M01,298.0,309.4,1508.9,38.7,40.6,83.8,0.032
2022-08-05,M01,300.2,312.1,1510.4,35.2,44.1,83.5,0.034
2022-08-06,M01,298.3,308.6,1568.6,41.3,43.4,80.0,0.036
2022-08-07,M01,301.8,311.4,1549.2,42.9,47.9,79.2,0.038
2022-08-08,M01,298.9,308.9,1480.0,43.3,48.6,81.6,0.04
2022-08-09,M01,298.7,309.0,1410.4,45.6,45.8,76.3,0.043
2022-08-10,M01,299.0,309.9,1306.6,46.5,50.1,79.5,0.045
2022-08-11,M01,298.4,309.5,1488.1,38.0,42.4,81.1,0.047
2022-08-12,M01,299.8,308.9,1453.8,38.7,44.7,75.7,0.05
2022-08-13,M01,300.3,311.5,1431.7,43.6,44.9,79.7,0.052
2022-08-14,M01,298.7,309.9,1473.9,48.1,46.6,78.4,0.055
2022-08-15,M01,300.0,312.2,1444.3,43.6,52.3,76.1,0.058
2022-08-16,M01,302.3,315.9,1417.2,43.6,59.5,72.5,0.06
2022-08-17,M01,298.0,308.5,1446.3,52.3,61.0,77.2,0.063
2022-08-18,M01,302.3,313.8,1402.4,30.7,53.1,71.1,0.066
2022-08-19,M01,296.0,308.4,1647.2,37.8,55.8,69.9,0.069
2022-08-20,M01,298.6,308.7,1454.9,46.9,64.9,71.2,0.072
2022-08-21,M01,298.9,311.5,1760.8,43.9,51.9,70.1,0.075
2022-08-22,M01,297.4,309.9,1545.6,37.0,63.9,71.8,0.078
2022-08-23,M01,298.2,309.3,1314.8,43.3,52.0,77.0,0.081
2022-08-24,M01,298.3,309.7,1562.6,35.9,65.5,75.4,0.084
2022-08-25,M01,297.8,309.3,1523.1,46.5,66.5,69.5,0.088
2022-08-26,M01,298.8,310.4,1471.7,39.4,73.3,78.1,0.091
2022-08-27,M01,301.0,311.1,1602.8,52.5,67.4,63.6,0.094
2022-08-28,M01,297.9,309.6,1377.9,47.8,72.9,68.2,0.098
2022-08-29,M01,300.3,313.2,1625.3,49.4,69.1,71.4,0.101
2022-08-30,M01,302.1,313.7,1352.4,38.5,72.1,69.2,0.105
2022-08-31,M01,298.6,309.1,1354.7,44.9,61.5,64.9,0.109
2022-09-01,M01,298.0,308.6,1485.3,41.3,80.0,69.8,0.112
2022-09-02,M01,296.6,308.9,1493.5,52.7,78.1,67.7,0.116
2022-09-03,M01,298.8,310.3,1406.0,49.9,82.5,67.0,0.12
2022-09-04,M01,298.8,309.8,1415.9,43.2,83.1,59.3,0.124
2022-09-05,M01,296.4,307.4,1415.7,30.9,74.5,60.0,0.128
2022-09-06,M01,304.0,316.3,1339.6,46.4,68.5,63.2,0.132
2022-09-07,M01,299.0,310.2,1364.6,41.8,88.1,66.0,0.136
2022-09-08,M01,302.1,313.1,1401.0,39.9,91.4,63.5,0.14
2022-09-09,M01,297.3,307.7,1722.2,48.1,70.8,58.0,0.144
2022-09-10,M01,301.3,312.6,1501.6,35.7,70.8,59.0,0.149
2022-09-11,M01,296.9,309.6,1280.8,45.2,88.9,59.9,0.153
2022-09-12,M01,296.2,308.6,1374.7,39.0,71.7,59.7,0.157
2022-09-13,M01,299.6,310.8,1483.3,45.2,92.6,59.3,0.162
2022-09-14,M01,297.4,309.4,1309.5,43.3,91.3,55.2,0.166
2022-09-15,M01,301.5,312.3,1371.8,48.6,98.7,58.5,0.171
2022-09-16,M01,300.8,312.2,1427.5,42.1,84.0,53.7,0.176
2022-09-17,M01,300.4,312.2,1378.4,53.7,93.1,57.1,0.18
2022-09-18,M01,304.3,314.7,1275.4,42.3,97.5,54.0,0.185
2022-09-19,M01,304.4,317.6,1328.6,38.8,86.3,57.8,0.19
2022-09-20,M01,296.6,307.7,1447.1,50.9,104.9,57.3,0.195
2022-09-21,M01,300.5,311.6,1493.5,47.8,94.7,54.4,0.2
2022-09-22,M01,298.4,310.4,1463.9,47.4,100.0,57.6,0.205
2022-09-23,M01,302.5,314.0,1396.4,38.3,111.8,55.8,0.21
2022-09-24,M01,295.9,306.8,1360.6,42.5,85.0,53.7,0.215
2022-09-25,M01,297.2,305.7,1454.5,40.1,107.7,54.5,0.22
2022-09-26,M01,299.8,310.5,1249.3,48.6,118.1,50.5,0.225
2022-09-27,M01,300.9,312.7,1503.0,49.2,95.9,47.1,0.231
2022-09-28,M01,300.5,309.4,1483.6,47.0,94.3,51.3,0.236
2022-09-29,M01,300.9,314.4,1193.9,39.3,92.6,50.1,0.242
2022-09-30,M01,299.2,313.0,1460.1,50.0,120.6,49.6,0.247
2022-10-01,M01,300.0,311.5,1578.5,41.3,107.4,53.2,0.253
2022-10-02,M01,301.6,314.0,1341.2,47.5,126.5,47.4,0.258
2022-10-03,M01,298.6,311.3,1638.4,40.0,102.7,50.7,0.264
2022-10-04,M01,299.4,309.2,1487.1,42.4,124.3,54.0,0.27
2022-10-05,M01,299.9,311.7,1471.6,44.5,131.1,51.0,0.276
2022-10-06,M01,298.3,310.3,1379.8,45.1,112.7,44.2,0.282
2022-10-07,M01,296.4,309.2,1565.2,50.7,128.7,49.7,0.288
2022-10-08,M01,298.9,311.1,1422.3,38.7,103.8,44.2,0.294
2022-10-09,M01,301.6,313.1,1287.9,42.4,101.5,42.5,0.3
2022-10-10,M01,301.9,313.3,1416.7,49.3,109.6,50.9,0.306
2022-10-11,M01,299.5,311.3,1339.3,43.9,128.6,45.3,0.312
2022-10-12,M01,303.2,315.0,1385.7,51.6,112.1,42.2,0.318
2022-10-13,M01,299.7,312.4,1355.5,41.5,125.4,48.7,0.325
2022-10-14,M01,302.7,315.4,1472.8,46.6,107.6,43.8,0.331
2022-10-15,M01,303.2,316.0,1430.2,54.7,118.0,39.4,0.338
2022-10-16,M01,301.4,312.8,1383.2,44.3,128.5,43.1,0.344
2022-10-17,M01,299.3,313.0,1194.4,46.0,114.6,33.7,0.351
2022-10-18,M01,299.3,312.0,1380.6,42.0,147.9,40.5,0.357
2022-10-19,M01,299.1,311.9,1231.3,46.1,110.9,38.3,0.364
2022-10-20,M01,298.9,311.2,1376.0,43.9,115.5,39.5,0.371
2022-10-21,M01,299.2,308.4,1480.3,48.8,110.8,38.2,0.378
2022-10-22,M01,297.3,309.0,1377.0,45.4,127.1,35.9,0.385
2022-10-23,M01,299.4,313.3,1355.8,48.1,119.8,42.4,0.391
2022-10-24,M01,298.9,312.1,1456.6,45.0,129.0,37.0,0.399
2022-10-25,M01,299.0,312.4,1441.2,50.2,154.6,29.9,0.406
2022-10-26,M01,297.5,310.1,1300.3,46.8,129.4,37.1,0.413
2022-10-27,M01,299.6,313.4,1548.0,45.1,137.9,34.8,0.42
2022-10-28,M01,301.3,313.1,1351.5,50.3,151.1,37.2,0.427
2022-10-29,M01,302.4,315.6,1508.8,41.4,158.9,31.7,0.435
2022-10-30,M01,301.0,313.3,1578.4,47.7,150.9,31.0,0.442
2022-10-31,M01,296.3,307.7,1419.6,47.2,140.1,36.3,0.449
2022-11-01,M01,299.1,312.2,1398.1,50.9,140.6,35.3,0.457
2022-11-02,M01,299.5,311.4,1496.5,46.8,161.6,28.1,0.465
2022-11-03,M01,298.8,311.9,1398.5,43.3,131.5,33.7,0.472
2022-11-04,M01,300.3,312.8,1525.5,42.3,138.8,30.4,0.48
2022-11-05,M01,303.3,315.4,1368.9,45.2,127.1,28.2,0.488
2022-11-06,M01,303.6,316.5,1469.3,49.2,131.5,32.6,0.495
2022-11-07,M01,301.2,311.5,1540.9,53.7,166.8,27.3,0.503
2022-11-08,M01,303.9,316.5,1628.8,42.9,142.5,22.9,0.511
2022-11-09,M01,298.1,308.7,1560.5,48.7,154.2,25.5,0.519
2022-11-10,M01,299.2,312.6,1383.0,58.3,170.8,21.2,0.527
2022-11-11,M01,302.3,314.9,1397.4,41.7,152.5,21.4,0.536
2022-11-12,M01,301.3,315.6,1376.8,41.5,156.0,26.8,0.544
2022-11-13,M01,297.1,308.9,1205.4,47.3,164.0,30.9,0.552
2022-11-14,M01,294.9,309.3,1432.3,50.3,141.2,22.0,0.56
2022-11-15,M01,299.4,311.5,1468.7,38.1,170.2,23.6,0.569
2022-11-16,M01,302.7,315.5,1394.6,49.1,173.6,18.2,0.577
2022-11-17,M01,299.9,312.1,1322.0,60.8,153.8,23.5,0.586
2022-11-18,M01,300.4,311.6,1312.4,52.4,163.6,23.6,0.594
2022-11-19,M01,298.9,311.7,1228.3,53.7,176.0,26.6,0.603
2022-11-20,M01,299.9,313.3,1381.9,40.2,185.6,20.2,0.612
2022-11-21,M01,300.6,314.0,1542.6,52.6,169.8,21.1,0.62
2022-11-22,M01,296.3,310.2,1556.5,46.8,190.7,21.3,0.629
2022-11-23,M01,297.8,310.6,1356.0,47.0,164.3,22.4,0.638
2022-11-24,M01,299.4,314.2,1315.9,55.3,173.2,21.1,0.647
2022-11-25,M01,299.5,313.0,1354.4,53.3,154.9,20.3,0.656
2022-11-26,M01,301.3,314.7,1460.5,46.5,199.0,21.5,0.665
2022-11-27,M01,298.2,311.9,1387.6,51.1,170.8,13.0,0.674
2022-11-28,M01,303.4,316.0,1409.7,44.8,206.4,16.1,0.684
2022-11-29,M01,299.5,313.4,1439.3,43.0,164.9,14.2,0.693
2022-11-30,M01,299.5,312.3,1445.0,45.1,176.9,14.9,0.702
2022-12-01,M01,300.8,314.1,1575.0,48.1,178.2,16.6,0.712
2022-12-02,M01,301.1,312.3,1345.6,53.3,176.6,10.9,0.721
2022-12-03,M01,300.6,314.7,1378.1,54.2,160.9,19.5,0.731
2022-12-04,M01,301.6,315.0,1533.4,49.2,170.1,16.5,0.74
2022-12-05,M01,296.8,309.2,1429.9,57.5,195.7,7.7,0.75
2022-12-06,M01,300.8,314.0,1110.3,54.6,215.3,11.3,0.76
2022-12-07,M01,300.1,315.6,1423.4,40.9,190.9,19.3,0.769
2022-12-08,M01,300.6,313.1,1305.5,46.7,171.8,8.6,0.779
2022-12-09,M01,306.6,320.0,1407.8,47.6,205.5,16.4,0.789
2022-12-10,M01,301.7,314.0,1460.9,53.2,221.1,9.8,0.799
2022-12-11,M01,297.8,309.9,1438.4,55.3,179.0,8.2,0.809
2022-12-12,M01,302.1,316.0,1281.0,44.5,206.0,3.0,0.819
2022-12-13,M01,299.4,314.1,1340.0,39.2,225.1,12.7,0.829
